filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
curlcake_m6A.fast5	e0a5e40c-ed6b-45f2-a574-53d28d7c72c7	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	449	4	32191.655046	40.678951	12252	TRUE	32191.655046	12252	40.678951	1275	7.439626	0.000000	97.594849	13.774648	97.594849	13.774648
curlcake_m6A.fast5	8c31d474-e828-4562-b35c-c248c643d1fb	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	44	1	29820.644422	16.813081	5064	FALSE	29824.561089	3884	12.896414	599	6.655135	0.000000	92.319450	13.628109	92.319450	13.628109
curlcake_m6A.fast5	d94b4032-9818-4bb3-a7fc-68a30ba79dba	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	329	1	4537.264940	32.666335	9839	TRUE	4537.264940	9839	32.666335	1477	7.559386	0.000000	94.077919	14.360804	94.077919	14.360804
curlcake_m6A.fast5	97a407d5-532a-41f0-8acf-538ca5bd8ade	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	380	3	7077.781541	36.799801	11084	TRUE	7081.704847	9902	32.876494	1922	7.325733	0.000000	88.949059	14.067726	88.949059	14.067726
curlcake_m6A.fast5	9eea589f-c3df-4d4d-844e-b401f0b045cb	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	55	2	14451.450531	11.575365	3486	FALSE	14451.450531	3486	11.575365	317	6.279603	0.000000	86.164818	12.748877	86.164818	12.748877
curlcake_m6A.fast5	3bab7e3c-7401-4617-9c07-d6c10779ee61	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	259	2	19709.061421	29.265936	8814	TRUE	19709.194223	8774	29.133134	1334	7.270921	0.000000	88.216362	13.481570	88.216362	13.481570
curlcake_m6A.fast5	ee8fd65a-01c8-4adf-a721-5634afbc8c67	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	339	1	19445.827357	52.389110	15779	FALSE	19449.133134	14783	49.083333	1815	6.389547	0.000000	95.103683	13.481570	95.103683	13.481570
curlcake_m6A.fast5	9c0556ac-bcd2-4481-88c1-5da6f4b33268	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	494	4	34526.363546	23.864874	7188	FALSE	34529.772908	6161	20.455511	772	6.800119	0.000000	100.379082	15.679652	100.379082	15.679652
curlcake_m6A.fast5	d490544a-db79-4cdf-96c7-51c2c402e00c	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	71	1	22684.461487	20.569057	6195	FALSE	22684.651062	6138	20.379482	637	6.553983	0.000000	90.854065	14.946959	90.854065	14.946959
curlcake_m6A.fast5	bc8c3676-12db-4206-a26f-2a4d688310cc	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	326	4	18987.256972	32.168991	9689	TRUE	18990.188579	8806	29.237384	1255	7.523921	0.000000	95.543304	13.921186	95.543304	13.921186
curlcake_m6A.fast5	eccbcf2a-1897-47e1-b0e7-bc09b12e30bb	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	117	1	2809.012284	23.662019	7127	FALSE	2809.012284	7127	23.662019	791	4.833432	0.000000	103.016785	9.671561	103.016785	9.671561
curlcake_m6A.fast5	bd870fb6-dd6c-4be5-afee-81b27bfd4680	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	98	4	7443.081673	35.975100	10835	FALSE	7445.654714	10060	33.402058	1563	6.963585	0.000000	84.845970	13.628109	84.845970	13.628109
curlcake_m6A.fast5	f07a9238-f274-43c6-b68b-d7c6884cd237	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	448	1	13774.114542	11.356906	3420	FALSE	13774.357238	3347	11.114210	325	6.982114	0.000000	90.267906	12.162721	90.267906	12.162721
curlcake_m6A.fast5	9612b6e0-44ba-49a9-8c11-fd1e5731cfa1	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	93	3	12942.116202	55.585657	16742	TRUE	12946.087649	15546	51.614210	2056	7.640645	0.000000	92.026375	13.335032	92.026375	13.335032
curlcake_m6A.fast5	da50fad2-326a-4c12-82f8-c0a487e32cf2	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	41	4	7097.256640	23.442895	7061	FALSE	7097.389442	7021	23.310093	619	6.626954	0.000000	97.155228	15.533113	97.155228	15.533113
curlcake_m6A.fast5	b2665384-0962-40a1-acc7-ee6e02d72591	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	183	1	23381.718792	42.957835	12938	TRUE	23384.690903	12043	39.985724	2051	7.008508	0.000000	90.121368	12.748877	90.121368	12.748877
curlcake_m6A.fast5	86466a6c-4aee-44bd-8d21-e49d276f989b	342601433403d7a69ee8c95d381d43dfb2fd98d1	0	291	1	21813.607570	54.715139	16480	TRUE	21817.159363	15410	51.163347	2155	7.873266	0.000000	90.414444	13.481570	90.414444	13.481570
